University,Course,Level,Official URL,URL is course-specific?,Fee status,Figure found (CAD),Note,Gaurav: annual intl fee (CAD),Gaurav: source URL,Gaurav: notes
"Guelph","Biotechnology","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/biotechnology/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Business Administration","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/business-administration/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Capacity Development and Extension","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/capacity-development-extension/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Chemistry","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/chemistry/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Clinical Studies","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/clinical-studies/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Computational Sciences","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/computational-sciences/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Computer Science","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/computer-science/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Conservation Leadership","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/conservation-leadership/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Creative Writing","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/creative-writing/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Criminal Justice and Public Policy","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/criminal-justice-public-policy/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Critical Studies in Improvisation","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/critical-studies-improvisation/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Cybersecurity and Threat Intelligence","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/cybersecurity-threat-intelligence/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Cybersecurity Leadership and Cyberpreneurship","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/cybersecurity-leadership-cyberpreneurship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Dairy Technology Management","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/dairy-technology-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Data Science","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/data-science/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Development Practice and Global Justice","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/development-practice-global-justice/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Economics","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/economics/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Engineering","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/engineering/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Engineering Management","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/engineering-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","English","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/english/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Environmental Sciences","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/environmental-sciences/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Family Relations and Applied Nutrition","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/family-relations-applied-nutrition/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Financial Economics","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/financial-economics/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Food Safety and Quality Assurance","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/food-safety-quality-assurance/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Food Science","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/food-science/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Food, Agricultural and Resource Economics","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/food-agricultural-resource-economics/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Geography","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/geography/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","History - Tri- University Program","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/history-tri-university-program/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Human Health and Nutritional Sciences","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/human-health-nutritional-sciences/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Integrated Humanities","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/integrated-humanities/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Integrative Biology","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/integrative-biology/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Landscape Architecture","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/landscape-architecture/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Leadership","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/leadership/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Literary Studies/ Theatre Studies in English","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/literary-studies-theatre-studies-english/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Management","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Marketing and Consumer Studies","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/marketing-consumer-studies/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Mathematics and Statistics","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/mathematics-statistics/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Medical Foundations","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/medical-foundations/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Guelph","Mental Health","Bachelor","https://calendar.uoguelph.ca/graduate-calendar/graduate-programs/mental-health/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
